land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
263.6276859367949,701.4112588661247,2.797967306378468,2.797967326647256,0.007567458752049369,0.00030190262209641274,8/29/2017 15:00
263.6283195946745,701.4129447845421,2.7979673039294517,2.797967316297368,0.007574216664319419,0.00030189919404213675,8/29/2017 16:00
263.6289385319977,701.414591537255,2.7979673024350733,2.797967309981916,0.007580813657686741,0.0003018959769337681,8/29/2017 17:00
263.6295429354672,701.4161996210072,2.7979673015232103,2.7979673061282577,0.007587253304576981,0.00030189295810178373,8/29/2017 18:00
263.63013304293383,701.4177696686279,2.797967300966796,2.7979673037767743,0.0075935391081262595,0.0003018901255157669,8/29/2017 19:00
263.6307091210254,701.4193023895103,2.797967300627275,2.79796730234191,0.007599674503034093,0.0003018874678010386,8/29/2017 20:00
263.63127145153146,701.4207985333876,2.7979673004201007,2.797967301466363,0.007605662856462299,0.0003018849742324004,8/29/2017 21:00
263.63182032312807,701.4222588683145,2.797967300293684,2.797967300932108,0.007611507468962792,0.00030188263471487615,8/29/2017 22:00
263.63235602636365,701.4236841673288,2.7979673002165453,2.7979673006061083,0.007617211575423455,0.0003018804397575292,8/29/2017 23:00
237.55523864492847,632.0425656208592,0.02248229248363987,2.5204187996386023,0.0076227783460251,0.00030138285835579204,8/30/2017 0:00
146.28139272148422,389.19818096065046,0.02219478308206956,1.5489702958898923,0.007628210887204948,0.00030056099081269714,8/30/2017 1:00
94.11524103490488,250.4042375450969,0.021993233910711157,0.993752511082778,0.007633324858746597,0.0002995343159267727,8/30/2017 2:00
57.59356820083309,153.23419856601686,0.021850345806596283,0.6050422770738128,0.007638000205114545,0.00029838646697259334,8/30/2017 3:00
31.503024414179645,83.81735755074561,0.02174824779326669,0.3273529945013082,0.007642161942606187,0.00029717588771854597,8/30/2017 4:00
15.844606795033515,42.156367449994285,0.021674890449789114,0.1606952785494937,0.007645766807423737,0.000295943185465668,8/30/2017 5:00
2.795756968865424,7.438427447585247,0.021621974888277908,0.021812232118008083,0.007648793856623947,0.0002947162804315417,8/30/2017 6:00
2.7872229601595135,7.415721752740197,0.021583696664270985,0.021720161427745303,0.007651237794751946,0.00029351404911622805,8/30/2017 7:00
2.781098435924812,7.399426763698538,0.021555950369257938,0.021654275733304702,0.007653104209259355,0.00029234892046450025,8/30/2017 8:00
2.776662405964613,7.387624204541316,0.02153580860114038,0.021606880509472147,0.0076544061572912546,0.000291228734722766,8/30/2017 9:00
2.7734176491970506,7.378991162374432,0.021521171561026647,0.021572661078829797,0.007655161716611048,0.00029015807849833044,8/30/2017 10:00
2.7710161823344825,7.372601788325142,0.021510526579861744,0.021547890158482914,0.007655392228139777,0.000289139245296377,8/30/2017 11:00
2.7692120019180493,7.367801562382955,0.021502780524947432,0.021529925453007286,0.007655121036497372,0.000288172927039152,8/30/2017 12:00
2.7678300165728875,7.364124634152754,0.02149714163431462,0.02151687939716221,0.007654372590050511,0.00028725871173193254,8/30/2017 13:00
2.766745066250764,7.3612380011781315,0.021493035474487124,0.021507396136262943,0.007653171800905766,0.00028639544113820967,8/30/2017 14:00
