,land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
0,0.059378277191619026,0.15798261857922052,0.00013608175796257305,1.3608175796257306e-05,0.0,0.0006183654654535964,8/23/2016 6:00
1,0.06017224400606295,0.1600950570389298,0.00013753081152076364,6.138169643897692e-05,0.0,0.0005790422758492198,8/23/2016 7:00
2,0.05934363658951639,0.15789045334155835,0.00013901046972873308,8.925318259765518e-05,0.0,0.000542351772518459,8/23/2016 8:00
3,0.058005694097864706,0.15433070610171468,0.0001405216994723353,0.00010926344277120307,0.0,0.0005081015507255571,8/23/2016 9:00
4,0.05639000878112374,0.15003199267971656,0.00014206550836185676,0.00012405372900641386,0.0,0.00047611523622836715,8/23/2016 10:00
5,0.054476385337381944,0.14494058119195477,0.0001436429468791747,0.00013357101490088776,0.0,0.0004462309132132325,8/23/2016 11:00
6,0.05262933118054062,0.14002628481697313,0.00014525511066108832,0.00014184366563456605,0.0,0.0004182997342046813,8/23/2016 12:00
7,0.050323440278057574,0.1338912014133797,0.00014690314292892812,0.0001434167022777643,0.0,0.0003921846876061519,8/23/2016 13:00
8,0.048179573989051434,0.12818720280917784,0.00014858823707540776,0.0001450243347189302,0.0,0.00036775950219618324,8/23/2016 14:00
9,0.04618689261896992,0.1228854487716939,0.0001503116394206347,0.00014666770116003982,0.0,0.0003449076709618426,8/23/2016 15:00
10,0.044335396659241494,0.11795933447803048,0.00015207465215020914,0.00014834798973432668,0.0,0.0003235215792088453,8/23/2016 16:00
11,0.04261585370907401,0.11338429608225094,0.0001538786364495017,0.00015006644124872421,0.0,0.00030350172403472266,8/23/2016 17:00
12,0.041019732955050695,0.1091376363909382,0.00015572501584943397,0.00015182435210753055,0.0,0.0002847560140597616,8/23/2016 18:00
13,0.03953914630997995,0.10519836825645089,0.00015761527980045304,0.00015362307743131115,0.0,0.00026719913983833446,8/23/2016 19:00
14,0.03816679543425174,0.1015470736212534,0.00015955098749292256,0.00015546403438629724,0.0,0.00025075200666830667,8/23/2016 20:00
15,0.03689592396652171,0.09816577642225102,0.00016153377194380114,0.00015734870574090883,0.0,0.00023534122261712698,8/23/2016 21:00
16,0.035720274378869134,0.09503782779906075,0.00016356534437132926,0.00015927864366753524,0.0,0.00022089863552176458,8/23/2016 22:00
17,0.03463404894712916,0.09214780225116818,0.0001656474988814675,0.0001612554738093678,0.0,0.00020736091352212992,8/23/2016 23:00
18,0.03617687923002783,0.09625267662010752,0.00043865154156913846,0.00019036784204161662,0.0,0.000194669164375334,8/24/2016 0:00
19,0.04422473966738588,0.11766491904255003,0.000447593493947818,0.0002879232373662379,0.0,0.00018276858938938157,8/24/2016 1:00
20,0.048754442132382864,0.1297167044875137,0.00045689302055737426,0.00034729409322311396,0.0,0.00017160816832408,8/24/2016 2:00
21,0.051967117352823694,0.13826439007178754,0.00046657136442226736,0.0003919549673941673,0.0,0.00016114037204686848,8/24/2016 3:00
22,0.05433620713805578,0.14456762124692638,0.000476651441946193,0.00042698908631495064,0.0,0.0001513209001120419,8/24/2016 4:00
23,0.055837861117900595,0.14856294140702822,0.0004871580070379298,0.00045218391798044984,0.0,0.00014210844076221864,8/24/2016 5:00
24,0.0572112239348138,0.15221692842613807,0.0004981178344810435,0.0004754448540907993,0.0,0.00013346445113822326,8/24/2016 6:00
25,0.057432406037627656,0.15280540841306373,0.0005095599251669801,0.0004859104302381763,0.0,0.00012535295573393502,8/24/2016 7:00
26,0.05774286663729259,0.15363142393288862,0.0005215157362155193,0.0004968273123993379,0.0,0.00011774036135131062,8/24/2016 8:00
27,0.058142371533430055,0.15469435186903163,0.0005340194394805433,0.0005082243889259061,0.0,0.00011059528700214428,8/24/2016 9:00
28,0.058631109830109926,0.155994695354247,0.0005471082124954129,0.0005201329978019023,0.0,0.00010388840737090676,8/24/2016 10:00
29,0.05920970465405054,0.15753411228760697,0.0005608225665666624,0.0005325871849337992,0.0,9.759230860041601e-05,8/24/2016 11:00
30,0.059879227979077396,0.15931545477665007,0.0005752067174958049,0.0005456239949298939,0.0,9.168135529183497e-05,8/24/2016 12:00
31,0.06064121990771859,0.16134282043824522,0.0005903090053193706,0.0005592837990974935,0.0,8.613156772495856e-05,8/24/2016 13:00
32,0.06149771284325634,0.1636216167110673,0.000606182370533709,0.0005736106661627942,0.0,8.092050840581066e-05,8/24/2016 14:00
33,0.06245126108010186,0.16615863958413435,0.00062288489554615,0.0005886527821351181,0.0,7.602717713806718e-05,8/24/2016 15:00
34,0.0635049764497045,0.16896216843677836,0.000640480421606469,0.000604462926821604,0.0,7.143191389416214e-05,8/24/2016 16:00
35,0.06466257078653449,0.1720420790241925,0.0006590392532689841,0.0006210990157831303,0.0,6.71163088324267e-05,8/24/2016 17:00
36,0.0659284061277632,0.17540997703935515,0.0006786389645713539,0.000638624718046358,0.0,6.306311886923543e-05,8/24/2016 18:00
37,0.06730755373560812,0.17907935514865067,0.0006993653236574198,0.0006571101616970244,0.0,5.925619027110418e-05,8/24/2016 19:00
38,0.06880586323819328,0.18306577694894405,0.000721313355596,0.0006766327416317268,0.0,5.568038678146925e-05,8/24/2016 20:00
39,0.07043004342949076,0.18738709194495898,0.000744588566746765,0.0006972780463053441,0.0,5.232152284151859e-05,8/24/2016 21:00
